time_s,mean_thrust_N,fitted_thrust_N,std_thrust_N,ci95_lower_N,ci95_upper_N
7.738,4519.712212347477,4513.439470799764,1286.462534115015,4319.712212347477,4719.712212347477
7.74,4519.712212347477,4513.459194250173,1276.2301580710762,4319.712212347477,4719.712212347477
7.742,4519.712212347477,4513.478977388099,1261.8318963118384,4319.712212347477,4719.712212347477
7.744,4519.712212347477,4513.498820259528,1242.5235082146194,4319.712212347477,4719.712212347477
7.746,4519.712212347477,4513.518722910446,1217.8451387862858,4319.712212347477,4719.712212347477
7.748,4519.712212347477,4513.538685386839,1187.6153641098952,4319.712212347477,4719.712212347477
7.75,4519.712212347477,4513.558707734692,1152.3798982162887,4319.712212347477,4719.712212347477
7.752,4519.712212347477,4513.578789999992,1113.3463154582387,4319.712212347477,4719.712212347477
7.7540000000000004,4519.712212347477,4513.598932228726,1072.1998768040203,4319.712212347477,4719.712212347477
7.756,4519.712212347477,4513.619134466878,1031.0902733557093,4319.712212347477,4719.712212347477
7.758,4519.712212347477,4513.6393967604345,991.4093289619149,4319.712212347477,4719.712212347477
7.76,4519.712212347477,4513.659719155382,956.6881930028773,4319.712212347477,4719.712212347477
7.7620000000000005,4519.712212347477,4513.680101697706,927.3820621843048,4319.712212347477,4719.712212347477
7.764,4519.712212347477,4513.700544433393,904.0974626550496,4319.712212347477,4719.712212347477
7.766,4519.712212347477,4513.721047408428,887.0357812907589,4319.712212347477,4719.712212347477
7.768,4519.712212347477,4513.741610668797,875.7369847447767,4319.712212347477,4719.712212347477
7.7700000000000005,4519.712212347477,4513.762234260487,869.6117966840183,4319.712212347477,4719.712212347477
7.772,4519.712212347477,4513.782918229484,868.1366514546277,4319.712212347477,4719.712212347477
7.774,4519.712212347477,4513.803662621773,870.5686950561051,4319.712212347477,4719.712212347477
7.776,4519.712212347477,4513.8244674833395,876.2209589888379,4319.712212347477,4719.712212347477
7.7780000000000005,4519.712212347477,4513.845332860171,884.4820253443584,4319.712212347477,4719.712212347477
7.78,4519.712212347477,4513.866258798253,894.683621522985,4319.712212347477,4719.712212347477
7.782,4519.712212347477,4513.887245343571,906.3935659307782,4319.712212347477,4719.712212347477
7.784,4519.712212347477,4513.90829254211,919.5062004068884,4319.712212347477,4719.712212347477
7.7860000000000005,4519.712212347477,4513.929400439858,934.1419446708034,4319.712212347477,4719.712212347477
7.788,4519.712212347477,4513.950569082799,950.6264560326297,4319.712212347477,4719.712212347477
7.79,4519.712212347477,4513.971798516921,969.3789756973572,4319.712212347477,4719.712212347477
7.792,4519.712212347477,4513.993088788209,990.601109457925,4319.712212347477,4719.712212347477
7.7940000000000005,4519.712212347477,4514.014439942648,1014.2890416630024,4319.712212347477,4719.712212347477
7.796,4519.712212347477,4514.035852026225,1040.248843828017,4319.712212347477,4719.712212347477
7.798,4519.712212347477,4514.057325084927,1067.9640439917407,4319.712212347477,4719.712212347477
7.8,4519.712212347477,4514.078859164738,1096.776089044181,4319.712212347477,4719.712212347477
7.8020000000000005,4519.712212347477,4514.100454311644,1125.896916399652,4319.712212347477,4719.712212347477
7.804,4519.712212347477,4514.122110571632,1154.4031384183659,4319.712212347477,4719.712212347477
7.806,4519.712212347477,4514.143827990688,1181.3512066884155,4319.712212347477,4719.712212347477
7.808,4519.712212347477,4514.165606614797,1205.7567113628927,4319.712212347477,4719.712212347477
7.8100000000000005,4519.712212347477,4514.187446489946,1226.8816239604223,4319.712212347477,4719.712212347477
7.812,4519.712212347477,4514.209347662119,1244.264950463489,4319.712212347477,4719.712212347477
7.814,4519.712212347477,4514.231310177304,1257.691358146527,4319.712212347477,4719.712212347477
7.816,4519.712212347477,4514.253334081487,1267.513018108139,4319.712212347477,4719.712212347477
7.8180000000000005,4519.712212347477,4514.275419420654,1274.3639901607164,4319.712212347477,4719.712212347477
7.82,4519.712212347477,4514.297566240789,1279.0348085748067,4319.712212347477,4719.712212347477
7.822,4519.712212347477,4514.319774587879,1282.4857274220044,4319.712212347477,4719.712212347477
7.824,4519.712212347477,4514.342044507911,1285.5057143814563,4319.712212347477,4719.712212347477
7.8260000000000005,4519.712212347477,4514.364376046869,1288.6222553332748,4319.712212347477,4719.712212347477
7.828,4519.712212347477,4514.386769250741,1291.9995223804985,4319.712212347477,4719.712212347477
7.83,4519.712212347477,4514.409224165512,1295.4228747984826,4319.712212347477,4719.712212347477
7.832,4519.712212347477,4514.431740837167,1298.3539404647704,4319.712212347477,4719.712212347477
7.8340000000000005,4519.712212347477,4514.454319311694,1300.0699638889662,4319.712212347477,4719.712212347477
7.836,4519.712212347477,4514.476959635077,1299.8358100069438,4319.712212347477,4719.712212347477
7.838,4519.712212347477,4514.499661853303,1296.9773261020637,4319.712212347477,4719.712212347477
7.84,4519.712212347477,4514.522426012359,1291.1840773270571,4319.712212347477,4719.712212347477
7.8420000000000005,4519.712212347477,4514.545252158228,1282.4794457718695,4319.712212347477,4719.712212347477
7.844,4519.712212347477,4514.568140336898,1271.1839486928766,4319.712212347477,4719.712212347477
7.846,4519.712212347477,4514.591090594356,1258.0608757574314,4319.712212347477,4719.712212347477
7.848,4519.712212347477,4514.614102976585,1244.051549279064,4319.712212347477,4719.712212347477
7.8500000000000005,4519.712212347477,4514.637177529573,1230.189706278116,4319.712212347477,4719.712212347477
7.852,4519.712212347477,4514.660314299305,1217.4697707863559,4319.712212347477,4719.712212347477
7.854,4519.712212347477,4514.683513331768,1206.672480560996,4319.712212347477,4719.712212347477
7.856,4519.712212347477,4514.706774672947,1198.3806299161022,4319.712212347477,4719.712212347477
7.8580000000000005,4519.712212347477,4514.730098368829,1192.8059016747543,4319.712212347477,4719.712212347477
7.86,4519.712212347477,4514.753484465399,1189.9419151522818,4319.712212347477,4719.712212347477
7.862,4519.712212347477,4514.776933008643,1189.712175803807,4319.712212347477,4719.712212347477
7.864,4519.712212347477,4514.8004440445475,1191.8663359691766,4319.712212347477,4719.712212347477
7.8660000000000005,4519.712212347477,4514.8240176190975,1196.1845477917996,4319.712212347477,4719.712212347477
7.868,4519.712212347477,4514.84765377828,1202.5163023196485,4319.712212347477,4719.712212347477
7.87,4519.712212347477,4514.8713525680805,1210.5711152168542,4319.712212347477,4719.712212347477
7.872,4519.712212347477,4514.895114034485,1219.9900940813477,4319.712212347477,4719.712212347477
7.8740000000000006,4519.712212347477,4514.91893822348,1230.2896089977771,4319.712212347477,4719.712212347477
7.876,4519.712212347477,4514.94282518105,1240.7823275930461,4319.712212347477,4719.712212347477
7.878,4519.712212347477,4514.966774953182,1250.718862726774,4319.712212347477,4719.712212347477
7.88,4519.712212347477,4514.990787585862,1259.3013911168575,4319.712212347477,4719.712212347477
7.882000000000001,4519.712212347477,4515.014863125076,1265.8777766529695,4319.712212347477,4719.712212347477
7.884,4519.712212347477,4515.039001616809,1269.9849991268645,4319.712212347477,4719.712212347477
7.886,4519.712212347477,4515.063203107048,1271.3151153978622,4319.712212347477,4719.712212347477
7.888,4519.712212347477,4515.087467641779,1269.93791933159,4319.712212347477,4719.712212347477
7.890000000000001,4519.712212347477,4515.111795266987,1266.1308917628362,4319.712212347477,4719.712212347477
7.892,4519.712212347477,4515.136186028659,1260.3159109522835,4319.712212347477,4719.712212347477
7.894,4519.712212347477,4515.16063997278,1253.1813886990312,4319.712212347477,4719.712212347477
7.896,4519.712212347477,4515.185157145337,1245.496420459694,4319.712212347477,4719.712212347477
7.898000000000001,4519.712212347477,4515.209737592315,1238.1291654241077,4319.712212347477,4719.712212347477
7.9,4519.712212347477,4515.2343813597,1231.9883419257649,4319.712212347477,4719.712212347477
7.902,4519.712212347477,4515.259088493479,1227.9308791384133,4319.712212347477,4719.712212347477
7.904,4519.712212347477,4515.283859039637,1226.7993979721448,4319.712212347477,4719.712212347477
7.906000000000001,4519.712212347477,4515.30869304416,1229.1177760654332,4319.712212347477,4719.712212347477
7.908,4519.712212347477,4515.333590553033,1235.1412686805863,4319.712212347477,4719.712212347477
7.91,4519.712212347477,4515.358551612245,1244.886277742423,4319.712212347477,4719.712212347477
7.912,4519.712212347477,4515.383576267779,1257.8441114799236,4319.712212347477,4719.712212347477
7.914000000000001,4519.712212347477,4515.408664565622,1273.2450303990013,4319.712212347477,4719.712212347477
7.916,4519.712212347477,4515.43381655176,1295.2265890990552,4319.712212347477,4719.712212347477
7.918,4519.712212347477,4515.45903227218,1312.1731361876582,4319.712212347477,4719.712212347477
7.92,4519.712212347477,4515.484311772865,1327.8237891894776,4319.712212347477,4719.712212347477
7.922000000000001,4519.712212347477,4515.509655099804,1340.9481640565107,4319.712212347477,4719.712212347477
7.924,4519.712212347477,4515.535062298981,1350.5253740846329,4319.712212347477,4719.712212347477
7.926,4519.712212347477,4515.560533416383,1355.696771947727,4319.712212347477,4719.712212347477
7.928,4519.712212347477,4515.586068497996,1355.6565115148735,4319.712212347477,4719.712212347477
7.930000000000001,4519.712212347477,4515.611667589806,1350.0862350851057,4319.712212347477,4719.712212347477
7.932,4519.712212347477,4515.637330737797,1338.9398728028991,4319.712212347477,4719.712212347477
7.934,4519.712212347477,4515.6630579879575,1322.2805790625468,4319.712212347477,4719.712212347477
7.936,4519.712212347477,4515.6888493862725,1300.977489743709,4319.712212347477,4719.712212347477
7.938,4519.712212347477,4515.714704978727,1276.2354578562188,4319.712212347477,4719.712212347477
7.94,4519.712212347477,4515.740624811309,1249.7741912955075,4319.712212347477,4719.712212347477
7.942,4519.712212347477,4515.766608930004,1223.3015565127116,4319.712212347477,4719.712212347477
7.944,4519.712212347477,4515.792657380795,1198.709934828175,4319.712212347477,4719.712212347477
7.946,4519.712212347477,4515.818770209672,1177.9706348777386,4319.712212347477,4719.712212347477
7.948,4519.712212347477,4515.844947462619,1162.4974851748223,4319.712212347477,4719.712212347477
7.95,4519.712212347477,4515.871189185621,1153.3120696563494,4319.712212347477,4719.712212347477
7.952,4519.712212347477,4515.897495424666,1151.089643086785,4319.712212347477,4719.712212347477
7.954,4519.712212347477,4515.9238662257385,1155.531231488037,4319.712212347477,4719.712212347477
7.956,4519.712212347477,4515.950301634825,1166.0932664162308,4319.712212347477,4719.712212347477
7.958,4519.712212347477,4515.976801697912,1182.0293929783745,4319.712212347477,4719.712212347477
7.96,4519.712212347477,4516.003366460985,1202.0522013036896,4319.712212347477,4719.712212347477
7.962,4519.712212347477,4516.02999597003,1224.8859814618074,4319.712212347477,4719.712212347477
7.964,4519.712212347477,4516.056690271032,1249.0836855466496,4319.712212347477,4719.712212347477
7.966,4519.712212347477,4516.083449409977,1272.9593533614216,4319.712212347477,4719.712212347477
7.968,4519.712212347477,4516.110273432853,1294.7562394642896,4319.712212347477,4719.712212347477
7.97,4519.712212347477,4516.137162385645,1312.4848445480122,4319.712212347477,4719.712212347477
7.972,4519.712212347477,4516.164116314338,1324.4979002230284,4319.712212347477,4719.712212347477
7.974,4519.712212347477,4516.191135264918,1329.369810413112,4319.712212347477,4719.712212347477
7.976,4519.712212347477,4516.218219283372,1325.941520615531,4319.712212347477,4719.712212347477
7.978,4519.712212347477,4516.245368415685,1314.2669604461119,4319.712212347477,4719.712212347477
7.98,4519.712212347477,4516.272582707844,1295.0148500425,4319.712212347477,4719.712212347477
7.982,4519.712212347477,4516.299862205834,1269.6034936561025,4319.712212347477,4719.712212347477
7.984,4519.712212347477,4516.3272069556415,1240.6196870347496,4319.712212347477,4719.712212347477
7.986,4519.712212347477,4516.354617003252,1211.0095930092214,4319.712212347477,4719.712212347477
7.988,4519.712212347477,4516.382092394652,1184.1575336266035,4319.712212347477,4719.712212347477
7.99,4519.712212347477,4516.409633175827,1163.1411860635953,4319.712212347477,4719.712212347477
7.992,4519.712212347477,4516.437239392763,1150.4478330026213,4319.712212347477,4719.712212347477
7.994,4519.712212347477,4516.464911091447,1147.8981167155036,4319.712212347477,4719.712212347477
7.996,4519.712212347477,4516.492648317863,1155.456718969615,4319.712212347477,4719.712212347477
7.998,4519.712212347477,4516.520451117998,1172.1266421175285,4319.712212347477,4719.712212347477
8.0,4519.712212347477,4516.548319537838,1196.0559944175852,4319.712212347477,4719.712212347477
8.002,4519.712212347477,4516.57625362337,1224.3768110861452,4319.712212347477,4719.712212347477
8.004,4519.712212347477,4516.604253420577,1254.3568064129431,4319.712212347477,4719.712212347477
8.006,4519.712212347477,4516.6323189754485,1283.4338516219887,4319.712212347477,4719.712212347477
8.008000000000001,4519.712212347477,4516.660450333968,1309.661352386085,4319.712212347477,4719.712212347477
8.01,4519.712212347477,4516.6886475421215,1331.7696953474072,4319.712212347477,4719.712212347477
8.012,4519.712212347477,4516.716910645897,1348.966933944265,4319.712212347477,4719.712212347477
8.014,4519.712212347477,4516.745239691278,1361.2745649553704,4319.712212347477,4719.712212347477
8.016,4519.712212347477,4516.773634724252,1368.913352724049,4319.712212347477,4719.712212347477
8.018,4519.712212347477,4516.802095790804,1372.1624276115767,4319.712212347477,4719.712212347477
8.02,4519.712212347477,4516.830622936921,1371.5606940352427,4319.712212347477,4719.712212347477
8.022,4519.712212347477,4516.859216208588,1367.4488251064456,4319.712212347477,4719.712212347477
8.024000000000001,4519.712212347477,4516.887875651792,1359.9861743114238,4319.712212347477,4719.712212347477
8.026,4519.712212347477,4516.916601312518,1349.4142769624766,4319.712212347477,4719.712212347477
8.028,4519.712212347477,4516.945393236752,1335.8635038799127,4319.712212347477,4719.712212347477
8.03,4519.712212347477,4516.97425147048,1319.4569205877706,4319.712212347477,4719.712212347477
8.032,4519.712212347477,4517.0031760596885,1300.6734689803855,4319.712212347477,4719.712212347477
8.034,4519.712212347477,4517.032167050364,1280.192349424297,4319.712212347477,4719.712212347477
8.036,4519.712212347477,4517.06122448849,1259.0462727188035,4319.712212347477,4719.712212347477
8.038,4519.712212347477,4517.090348420054,1238.6768353885518,4319.712212347477,4719.712212347477
8.040000000000001,4519.712212347477,4517.119538891044,1220.7039558576548,4319.712212347477,4719.712212347477
8.042,4519.712212347477,4517.148795947442,1206.9533184086033,4319.712212347477,4719.712212347477
8.044,4519.712212347477,4517.178119635237,1198.8030748361236,4319.712212347477,4719.712212347477
8.046,4519.712212347477,4517.207510000412,1197.2365521823906,4319.712212347477,4719.712212347477
8.048,4519.712212347477,4517.236967088957,1202.7943284408477,4319.712212347477,4719.712212347477
8.05,4519.712212347477,4517.266490946854,1214.8635961505163,4319.712212347477,4719.712212347477
8.052,4519.712212347477,4517.296081620092,1232.396324849397,4319.712212347477,4719.712212347477
8.054,4519.712212347477,4517.325739154655,1253.9492954527727,4319.712212347477,4719.712212347477
8.056000000000001,4519.712212347477,4517.355463596529,1277.56820430202,4319.712212347477,4719.712212347477
8.058,4519.712212347477,4517.385254991702,1301.3993764692816,4319.712212347477,4719.712212347477
8.06,4519.712212347477,4517.415113386158,1323.5757102618763,4319.712212347477,4719.712212347477
8.062,4519.712212347477,4517.445038825883,1342.4993257201552,4319.712212347477,4719.712212347477
8.064,4519.712212347477,4517.475031356863,1356.79797547211,4319.712212347477,4719.712212347477
8.066,4519.712212347477,4517.505091025085,1365.1614109408833,4319.712212347477,4719.712212347477
8.068,4519.712212347477,4517.535217876534,1366.9181446454304,4319.712212347477,4719.712212347477
8.07,4519.712212347477,4517.565411957196,1361.581796930338,4319.712212347477,4719.712212347477
8.072000000000001,4519.712212347477,4517.595673313058,1348.8354692243283,4319.712212347477,4719.712212347477
8.074,4519.712212347477,4517.626001990105,1329.2560586025888,4319.712212347477,4719.712212347477
8.076,4519.712212347477,4517.656398034323,1303.7237194520171,4319.712212347477,4719.712212347477
8.078,4519.712212347477,4517.6868614916975,1273.607679754867,4319.712212347477,4719.712212347477
8.08,4519.712212347477,4517.717392408216,1241.1550266589811,4319.712212347477,4719.712212347477
8.082,4519.712212347477,4517.747990829863,1208.9445047780466,4319.712212347477,4719.712212347477
8.084,4519.712212347477,4517.778656802624,1180.0610474362502,4319.712212347477,4719.712212347477
8.086,4519.712212347477,4517.8093903724875,1157.4199131067428,4319.712212347477,4719.712212347477
8.088000000000001,4519.712212347477,4517.8401915854365,1143.5655219625785,4319.712212347477,4719.712212347477
8.09,4519.712212347477,4517.8710604874595,1140.5714862434647,4319.712212347477,4719.712212347477
8.092,4519.712212347477,4517.90199712454,1148.6803143122243,4319.712212347477,4719.712212347477
8.094,4519.712212347477,4517.933001542666,1167.0991725382114,4319.712212347477,4719.712212347477
8.096,4519.712212347477,4517.964073787823,1193.9805267168736,4319.712212347477,4719.712212347477
8.098,4519.712212347477,4517.995213905995,1226.0273983189463,4319.712212347477,4719.712212347477
8.1,4519.712212347477,4518.02642194317,1259.7483887233643,4319.712212347477,4719.712212347477
8.102,4519.712212347477,4518.057697945334,1291.7950369284413,4319.712212347477,4719.712212347477
8.104000000000001,4519.712212347477,4518.089041958473,1317.8595443408244,4319.712212347477,4719.712212347477
8.106,4519.712212347477,4518.120454028572,1336.6832962442752,4319.712212347477,4719.712212347477
8.108,4519.712212347477,4518.151934201616,1345.244845836507,4319.712212347477,4719.712212347477
8.11,4519.712212347477,4518.183482523594,1343.7370680002896,4319.712212347477,4719.712212347477
8.112,4519.712212347477,4518.21509904049,1332.3426937134268,4319.712212347477,4719.712212347477
8.114,4519.712212347477,4518.2467837982895,1312.154562283664,4319.712212347477,4719.712212347477
8.116,4519.712212347477,4518.2785368429795,1285.1423276350195,4319.712212347477,4719.712212347477
8.118,4519.712212347477,4518.310358220546,1255.3299814797683,4319.712212347477,4719.712212347477
8.120000000000001,4519.712212347477,4518.342247976974,1225.7442306545681,4319.712212347477,4719.712212347477
8.122,4519.712212347477,4518.37420615825,1199.9712643981175,4319.712212347477,4719.712212347477
8.124,4519.712212347477,4518.40623281036,1181.3223515164605,4319.712212347477,4719.712212347477
8.126,4519.712212347477,4518.43832797929,1172.624198944301,4319.712212347477,4719.712212347477
8.128,4519.712212347477,4518.470491711026,1175.189195431677,4319.712212347477,4719.712212347477
8.13,4519.712212347477,4518.502724051553,1189.3143196775118,4319.712212347477,4719.712212347477
8.132,4519.712212347477,4518.535025046859,1214.0571375079721,4319.712212347477,4719.712212347477
8.134,4519.712212347477,4518.567394742928,1246.874132045198,4319.712212347477,4719.712212347477
8.136000000000001,4519.712212347477,4518.599833185747,1284.712228309945,4319.712212347477,4719.712212347477
8.138,4519.712212347477,4518.632340421302,1324.007929365554,4319.712212347477,4719.712212347477
8.14,4519.712212347477,4518.664916495578,1361.173606687275,4319.712212347477,4719.712212347477
8.142,4519.712212347477,4518.697561454561,1393.0798649808576,4319.712212347477,4719.712212347477
8.144,4519.712212347477,4518.730275344238,1417.1539234748786,4319.712212347477,4719.712212347477
8.146,4519.712212347477,4518.763058210594,1432.1421267058333,4319.712212347477,4719.712212347477
8.148,4519.712212347477,4518.795910099616,1437.6438311876902,4319.712212347477,4719.712212347477
8.15,4519.712212347477,4518.82883105729,1434.1974303368352,4319.712212347477,4719.712212347477
8.152000000000001,4519.712212347477,4518.8618211296,1423.5729935979625,4319.712212347477,4719.712212347477
8.154,4519.712212347477,4518.8948803625335,1407.8213086352819,4319.712212347477,4719.712212347477
8.156,4519.712212347477,4518.928008802077,1389.2378248000432,4319.712212347477,4719.712212347477
8.158,4519.712212347477,4518.961206494215,1370.1015461133525,4319.712212347477,4719.712212347477
8.16,4519.712212347477,4518.994473484934,1352.2213847462863,4319.712212347477,4719.712212347477
8.162,4519.712212347477,4519.02780982022,1336.9697674887584,4319.712212347477,4719.712212347477
8.164,4519.712212347477,4519.061215546059,1325.027707686854,4319.712212347477,4719.712212347477
8.166,4519.712212347477,4519.094690708437,1316.6394300452403,4319.712212347477,4719.712212347477
8.168000000000001,4519.712212347477,4519.128235353341,1311.6826249523021,4319.712212347477,4719.712212347477
8.17,4519.712212347477,4519.161849526754,1309.6149643623098,4319.712212347477,4719.712212347477
8.172,4519.712212347477,4519.195533274665,1309.87041017828,4319.712212347477,4719.712212347477
8.174,4519.712212347477,4519.229286643058,1311.867100631003,4319.712212347477,4719.712212347477
8.176,4519.712212347477,4519.2631096779205,1315.0305419912745,4319.712212347477,4719.712212347477
8.178,4519.712212347477,4519.297002425237,1318.9512743297869,4319.712212347477,4719.712212347477
8.18,4519.712212347477,4519.330964930995,1323.3356565775252,4319.712212347477,4719.712212347477
8.182,4519.712212347477,4519.364997241179,1327.9851903490767,4319.712212347477,4719.712212347477
8.184000000000001,4519.712212347477,4519.399099401776,1332.7790986223679,4319.712212347477,4719.712212347477
8.186,4519.712212347477,4519.433271458771,1337.6119027289078,4319.712212347477,4719.712212347477
8.188,4519.712212347477,4519.46751345815,1342.339153611653,4319.712212347477,4719.712212347477
8.19,4519.712212347477,4519.501825445899,1346.7216855434622,4319.712212347477,4719.712212347477
8.192,4519.712212347477,4519.536207468006,1350.3547974287596,4319.712212347477,4719.712212347477
8.194,4519.712212347477,4519.570659570454,1352.6925243615606,4319.712212347477,4719.712212347477
8.196,4519.712212347477,4519.605181799231,1353.001284288366,4319.712212347477,4719.712212347477
8.198,4519.712212347477,4519.639774200322,1350.378590388245,4319.712212347477,4719.712212347477
8.2,4519.712212347477,4519.674436819713,1344.0473516869633,4319.712212347477,4719.712212347477
8.202,4519.712212347477,4519.70916970339,1333.3071824594276,4319.712212347477,4719.712212347477
8.204,4519.712212347477,4519.7439728973395,1317.7240833793437,4319.712212347477,4719.712212347477
8.206,4519.712212347477,4519.778846447546,1297.5614319407412,4319.712212347477,4719.712212347477
8.208,4519.712212347477,4519.813790399998,1273.5542561180662,4319.712212347477,4719.712212347477
8.21,4519.712212347477,4519.848804800678,1247.0882769164957,4319.712212347477,4719.712212347477
8.212,4519.712212347477,4519.883889695575,1220.2177139810958,4319.712212347477,4719.712212347477
8.214,4519.712212347477,4519.919045130674,1195.310250016778,4319.712212347477,4719.712212347477
8.216,4519.712212347477,4519.954271151961,1174.9783171329982,4319.712212347477,4719.712212347477
8.218,4519.712212347477,4519.989567805421,1161.3737001696004,4319.712212347477,4719.712212347477
8.22,4519.712212347477,4520.02493513704,1156.1410476303395,4319.712212347477,4719.712212347477
8.222,4519.712212347477,4520.060373192806,1160.1014904693186,4319.712212347477,4719.712212347477
8.224,4519.712212347477,4520.0958820187025,1172.5271313985988,4319.712212347477,4719.712212347477
8.226,4519.712212347477,4520.131461660717,1191.8356588057536,4319.712212347477,4719.712212347477
8.228,4519.712212347477,4520.167112164835,1215.5171767339468,4319.712212347477,4719.712212347477
8.23,4519.712212347477,4520.202833577043,1240.3825245105206,4319.712212347477,4719.712212347477
8.232,4519.712212347477,4520.238625943325,1263.3146791508882,4319.712212347477,4719.712212347477
8.234,4519.712212347477,4520.27448930967,1281.4152793322792,4319.712212347477,4719.712212347477
8.236,4519.712212347477,4520.3104237220605,1292.7502281686413,4319.712212347477,4719.712212347477
8.238,4519.712212347477,4520.346429226485,1296.2066255042632,4319.712212347477,4719.712212347477
8.24,4519.712212347477,4520.382505868929,1291.6271988855167,4319.712212347477,4719.712212347477
8.242,4519.712212347477,4520.4186536953775,1280.2256738099445,4319.712212347477,4719.712212347477
8.244,4519.712212347477,4520.454872751818,1263.8432712111035,4319.712212347477,4719.712212347477
8.246,4519.712212347477,4520.491163084234,1244.989355980171,4319.712212347477,4719.712212347477
8.248,4519.712212347477,4520.527524738614,1226.550546019744,4319.712212347477,4719.712212347477
8.25,4519.712212347477,4520.563957760944,1211.2704137590151,4319.712212347477,4719.712212347477
8.252,4519.712212347477,4520.600462197208,1201.6244605758309,4319.712212347477,4719.712212347477
8.254,4519.712212347477,4520.637038093392,1199.1250316548735,4319.712212347477,4719.712212347477
8.256,4519.712212347477,4520.673685495483,1204.5758070974696,4319.712212347477,4719.712212347477
8.258000000000001,4519.712212347477,4520.710404449468,1217.983487659717,4319.712212347477,4719.712212347477
8.26,4519.712212347477,4520.7471950013305,1238.2453198321489,4319.712212347477,4719.712212347477
8.262,4519.712212347477,4520.784057197058,1263.910082094948,4319.712212347477,4719.712212347477
8.264,4519.712212347477,4520.820991082636,1293.1509925151263,4319.712212347477,4719.712212347477
8.266,4519.712212347477,4520.857996704051,1323.8477184285039,4319.712212347477,4719.712212347477
8.268,4519.712212347477,4520.895074107289,1353.984441955914,4319.712212347477,4719.712212347477
8.27,4519.712212347477,4520.932223338335,1381.5626389728154,4319.712212347477,4719.712212347477
8.272,4519.712212347477,4520.969444443174,1404.9100143189037,4319.712212347477,4719.712212347477
8.274000000000001,4519.712212347477,4521.006737467795,1422.5967049277444,4319.712212347477,4719.712212347477
8.276,4519.712212347477,4521.044102458181,1433.5130048141682,4319.712212347477,4719.712212347477
8.278,4519.712212347477,4521.0815394603205,1437.391341112789,4319.712212347477,4719.712212347477
8.28,4519.712212347477,4521.119048520199,1434.4226081027277,4319.712212347477,4719.712212347477
8.282,4519.712212347477,4521.1566296838,1425.4010385608494,4319.712212347477,4719.712212347477
8.284,4519.712212347477,4521.194282997111,1411.6679672534276,4319.712212347477,4719.712212347477
8.286,4519.712212347477,4521.232008506119,1395.5519372248887,4319.712212347477,4719.712212347477
8.288,4519.712212347477,4521.269806256809,1377.9487543361236,4319.712212347477,4719.712212347477
8.290000000000001,4519.712212347477,4521.307676295166,1360.9595122198507,4319.712212347477,4719.712212347477
8.292,4519.712212347477,4521.345618667178,1345.0539620164286,4319.712212347477,4719.712212347477
8.294,4519.712212347477,4521.38363341883,1330.8367133792794,4319.712212347477,4719.712212347477
8.296,4519.712212347477,4521.421720596108,1317.8035863333062,4319.712212347477,4719.712212347477
8.298,4519.712212347477,4521.459880244996,1305.9762664995394,4319.712212347477,4719.712212347477
8.3,4519.712212347477,4521.498112411484,1294.3679598469776,4319.712212347477,4719.712212347477
8.302,4519.712212347477,4521.536417141554,1282.331002386484,4319.712212347477,4719.712212347477
8.304,4519.712212347477,4521.574794481195,1269.4827267904009,4319.712212347477,4719.712212347477
8.306000000000001,4519.712212347477,4521.61324447639,1255.8441301572832,4319.712212347477,4719.712212347477
8.308,4519.712212347477,4521.651767173127,1238.0465410076977,4319.712212347477,4719.712212347477
8.31,4519.712212347477,4521.690362617393,1225.070492073963,4319.712212347477,4719.712212347477
8.312,4519.712212347477,4521.729030855171,1214.133825812355,4319.712212347477,4719.712212347477
8.314,4519.712212347477,4521.767771932449,1206.3547911821456,4319.712212347477,4719.712212347477
8.316,4519.712212347477,4521.806585895212,1202.7220454381534,4319.712212347477,4719.712212347477
8.318,4519.712212347477,4521.845472789447,1203.8460267206815,4319.712212347477,4719.712212347477
8.32,4519.712212347477,4521.884432661138,1209.7612356950915,4319.712212347477,4719.712212347477
8.322000000000001,4519.712212347477,4521.923465556273,1220.1993674746127,4319.712212347477,4719.712212347477
8.324,4519.712212347477,4521.962571520838,1234.499890328769,4319.712212347477,4719.712212347477
8.326,4519.712212347477,4522.001750600817,1251.7110167894518,4319.712212347477,4719.712212347477
8.328,4519.712212347477,4522.041002842197,1270.8919332969306,4319.712212347477,4719.712212347477
8.33,4519.712212347477,4522.080328290965,1291.0668077560488,4319.712212347477,4719.712212347477
8.332,4519.712212347477,4522.119726993105,1311.3130661937032,4319.712212347477,4719.712212347477
8.334,4519.712212347477,4522.159198994605,1330.778561712878,4319.712212347477,4719.712212347477
8.336,4519.712212347477,4522.198744341448,1348.6411105506588,4319.712212347477,4719.712212347477
8.338000000000001,4519.712212347477,4522.238363079623,1364.1830057439597,4319.712212347477,4719.712212347477
8.34,4519.712212347477,4522.278055255116,1376.6928645359524,4319.712212347477,4719.712212347477
8.342,4519.712212347477,4522.31782091391,1385.5909132186805,4319.712212347477,4719.712212347477
8.344,4519.712212347477,4522.357660101993,1390.6072090977123,4319.712212347477,4719.712212347477
8.346,4519.712212347477,4522.397572865351,1391.6596441145532,4319.712212347477,4719.712212347477
8.348,4519.712212347477,4522.437559249969,1389.042042470687,4319.712212347477,4719.712212347477
8.35,4519.712212347477,4522.477619301834,1383.448651287665,4319.712212347477,4719.712212347477
